Regression Analysis,,,,,,,,
,,,,,,,,
,R² ,0.606 ,,,,,,
,Adjusted R² ,0.590 ,n  ,295 ,,,,
,R  ,0.778 ,k  ,11 ,,,,
,Std. Error  ,6310620.040 ,Dep. Var. ,y,,,,
,,,,,,,,
ANOVA table,,,,,,,,
Source,SS  ,df  ,MS,F,p-value,,,
Regression," 17,304,795,204,888,300.0000 ",11   ,"1,573,163,200,444,390.0000 ",39.50,7.11E-51,,,
Residual," 11,270,170,855,170,500.0000 ",283   ,"39,823,925,283,288.2000 ",,,,,
Total," 28,574,966,060,058,800.0000 ",294   ,,,,,,
,,,,,,,,
,,,,,,,,
Regression output,,,,,confidence interval,,,
variables, coefficients,std. error ,   t (df=283),p-value,95% lower,95% upper,,
249,"2,028,594.0 ","8,997,665.5 ","-6,969,071.5 ",,,,,
250,"2,000,000.0 ","5,311,456.4 ","-3,311,456.4 ",,,,,
251,"1,974,600.0 ","14,048,529.3 ","-12,073,929.3 ",,,,,
252,"1,962,360.0 ","374,852.6 ","1,587,507.4 ",,,,,
253,"1,948,080.0 ","9,705,063.4 ","-7,756,983.4 ",,,,,
254,"1,934,160.0 ","4,824,497.9 ","-2,890,337.9 ",,,,,
255,"1,882,867.0 ","8,734,611.8 ","-6,851,744.8 ",,,,,
256,"1,882,867.0 ","6,552,427.5 ","-4,669,560.5 ",,,,,
257,"1,882,867.0 ","293,190.4 ","1,589,676.6 ",,,,,
258,"1,845,301.0 ","5,180,795.9 ","-3,335,494.9 ",,,,,
259,"1,737,145.0 ","3,944,523.2 ","-2,207,378.2 ",,,,,
260,"1,737,145.0 ","8,149,427.0 ","-6,412,282.0 ",,,,,
261,"1,737,145.0 ","6,859,080.6 ","-5,121,935.6 ",,,,,
262,"1,737,145.0 ","15,788,329.9 ","-14,051,184.9 ",,,,,
263,"1,737,145.0 ","1,727,825.1 ","9,319.9 ",,,,,
264,"1,737,145.0 ","477,338.1 ","1,259,806.9 ",,,,,
265,"1,723,050.0 ","7,417,745.6 ","-5,694,695.6 ",,,,,
266,"1,702,486.0 ","2,809,292.2 ","-1,106,806.2 ",,,,,
267,"1,678,854.0 ","292,873.7 ","1,385,980.3 ",,,,,
268,"1,678,854.0 ","4,949,981.6 ","-3,271,127.6 ",,,,,
269,"1,678,854.0 ","3,073,184.8 ","-1,394,330.8 ",,,,,
270,"1,678,854.0 ","480,697.3 ","1,198,156.7 ",,,,,
271,"1,678,854.0 ","-229,107.7 ","1,907,961.7 ",,,,,
272,"1,645,357.0 ","3,600,154.2 ","-1,954,797.2 ",,,,,
273,"1,645,357.0 ","-348,829.2 ","1,994,186.2 ",,,,,
274,"1,645,357.0 ","2,217,898.2 ","-572,541.2 ",,,,,
275,"1,620,564.0 ","2,907,427.6 ","-1,286,863.6 ",,,,,
276,"1,620,564.0 ","1,411,514.0 ","209,050.0 ",,,,,
277,"1,620,564.0 ","-4,588,536.4 ","6,209,100.4 ",,,,,
278,"1,620,564.0 ","4,967,700.0 ","-3,347,136.0 ",,,,,
279,"1,620,564.0 ","-534,411.2 ","2,154,975.2 ",,,,,
280,"1,620,564.0 ","-1,173,290.2 ","2,793,854.2 ",,,,,
281,"1,618,520.0 ","-233,983.4 ","1,852,503.4 ",,,,,
282,"1,618,520.0 ","5,530,981.9 ","-3,912,461.9 ",,,,,
283,"1,618,520.0 ","3,136,634.7 ","-1,518,114.7 ",,,,,
284,"1,618,520.0 ","1,713,425.7 ","-94,905.7 ",,,,,
285,"1,618,520.0 ","2,001,706.9 ","-383,186.9 ",,,,,
286,"1,618,520.0 ","629,004.9 ","989,515.1 ",,,,,
287,"1,618,520.0 ","1,546,236.4 ","72,283.6 ",,,,,
288,"1,618,520.0 ","3,491,257.0 ","-1,872,737.0 ",,,,,
289,"1,588,231.0 ","9,393,645.2 ","-7,805,414.2 ",,,,,
290,"1,588,231.0 ","-864,770.6 ","2,453,001.6 ",,,,,
291,"1,588,231.0 ","1,894,618.9 ","-306,387.9 ",,,,,
292,"1,000,000.0 ","5,858,447.6 ","-4,858,447.6 ",,,,,
293,"666,667.0 ","6,798,580.3 ","-6,131,913.3 ",,,,,
294,"122,741.0 ","439,435.3 ","-316,694.3 ",,,,,
295,"92,857.0 ","-1,732,563.7 ","1,825,420.7 ",,,,,
