Regression Analysis,,,,,,,,
,,,,,,,,
,R² ,0.593 ,,,,,,
,Adjusted R² ,0.586 ,n  ,295 ,,,,
,R  ,0.770 ,k  ,5 ,,,,
,Std. Error  ,6339893.852 ,Dep. Var. ,y,,,,
,,,,,,,,
ANOVA table,,,,,,,,
Source,SS  ,df  ,MS,F,p-value,,,
Regression," 16,958,826,637,776,100.0000 ",5   ,"3,391,765,327,555,210.0000 ",84.38,1.98E-54,,,
Residual," 11,616,139,422,282,800.0000 ",289   ,"40,194,254,056,341.8000 ",,,,,
Total," 28,574,966,060,058,800.0000 ",294   ,,,,,,
,,,,,,,,
,,,,,,,,
Regression output,,,,,confidence interval,,,
variables, coefficients,std. error ,   t (df=289),p-value,95% lower,95% upper,,
Intercept,"-14,497,168.9876 ","2,749,105.8772 ", -5.273 ,2.63E-07,"-19,907,976.8671 ","-9,086,361.1081 ",,
X1,"433,738.9221 ","94,526.2195 ", 4.589 ,6.66E-06,"247,691.8086 ","619,786.0356 ",,
X4,"694,673.1979 ","93,677.8650 ", 7.416 ,1.35E-12,"510,295.8211 ","879,050.5746 ",,
X8,"541,582.3309 ","174,681.3016 ", 3.100 ,.0021,"197,773.4689 ","885,391.1930 ",,
X9,"1,130,492.3806 ","254,837.6799 ", 4.436 ,1.30E-05,"628,919.2190 ","1,632,065.5422 ",,
X11,"470,852.3090 ","133,086.6299 ", 3.538 ,.0005,"208,910.3476 ","732,794.2704 ",,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
Observation,y,Predicted , Residual,,,,,
144,"6,825,000.0 ","11,424,650.9 ","-4,599,650.9 ",,,,,
145,"6,534,829.0 ","8,356,941.1 ","-1,822,112.1 ",,,,,
146,"6,500,000.0 ","10,766,224.2 ","-4,266,224.2 ",,,,,
147,"6,481,482.0 ","6,104,469.2 ","377,012.8 ",,,,,
148,"6,431,666.0 ","10,690,272.6 ","-4,258,606.6 ",,,,,
149,"6,392,760.0 ","17,316,483.8 ","-10,923,723.8 ",,,,,
150,"6,000,000.0 ","13,988,745.7 ","-7,988,745.7 ",,,,,
151,"5,853,659.0 ","10,881,755.2 ","-5,028,096.2 ",,,,,
152,"5,846,154.0 ","10,574,417.8 ","-4,728,263.8 ",,,,,
153,"5,806,440.0 ","5,549,540.7 ","256,899.3 ",,,,,
154,"5,718,000.0 ","5,997,511.4 ","-279,511.4 ",,,,,
155,"5,500,000.0 ","5,071,335.8 ","428,664.2 ",,,,,
156,"5,453,280.0 ","8,238,755.8 ","-2,785,475.8 ",,,,,
157,"5,348,007.0 ","10,939,462.0 ","-5,591,455.0 ",,,,,
158,"5,300,400.0 ","12,703,167.6 ","-7,402,767.6 ",,,,,
159,"5,214,583.0 ","1,415,823.9 ","3,798,759.1 ",,,,,
160,"2,564,753.0 ","1,415,823.9 ","1,148,929.1 ",,,,,
161,"5,100,000.0 ","8,589,313.8 ","-3,489,313.8 ",,,,,
162,"2,564,753.0 ","8,589,313.8 ","-6,024,560.8 ",,,,,
163,"5,000,000.0 ","5,086,996.1 ","-86,996.1 ",,,,,
164,"4,990,000.0 ","9,757,158.9 ","-4,767,158.9 ",,,,,
165,"4,861,208.0 ","16,693,920.8 ","-11,832,712.8 ",,,,,
166,"4,855,800.0 ","361,125.1 ","4,494,674.9 ",,,,,
167,"4,767,000.0 ","8,671,127.9 ","-3,904,127.9 ",,,,,
168,"4,767,000.0 ","4,428,373.6 ","338,626.4 ",,,,,
169,"4,767,000.0 ","6,543,177.8 ","-1,776,177.8 ",,,,,
170,"4,767,000.0 ","5,579,461.4 ","-812,461.4 ",,,,,
171,"4,767,000.0 ","8,142,289.7 ","-3,375,289.7 ",,,,,
172,"2,000,000.0 ","8,142,289.7 ","-6,142,289.7 ",,,,,
173,"4,767,000.0 ","8,122,275.5 ","-3,355,275.5 ",,,,,
174,"4,767,000.0 ","7,373,737.8 ","-2,606,737.8 ",,,,,
175,"4,767,000.0 ","7,366,436.9 ","-2,599,436.9 ",,,,,
176,"4,767,000.0 ","7,870,006.9 ","-3,103,006.9 ",,,,,
177,"4,767,000.0 ","12,641,762.1 ","-7,874,762.1 ",,,,,
178,"4,629,630.0 ","6,082,320.3 ","-1,452,690.3 ",,,,,
179,"4,629,630.0 ","6,156,472.8 ","-1,526,842.8 ",,,,,
180,"4,444,746.0 ","16,942,961.3 ","-12,498,215.3 ",,,,,
181,"4,240,200.0 ","2,441,195.2 ","1,799,004.8 ",,,,,
182,"4,160,000.0 ","7,724,370.1 ","-3,564,370.1 ",,,,,
183,"4,028,400.0 ","3,349,222.7 ","679,177.3 ",,,,,
184,"4,000,000.0 ","5,428,340.5 ","-1,428,340.5 ",,,,,
185,"4,000,000.0 ","11,149,238.3 ","-7,149,238.3 ",,,,,
186,"4,000,000.0 ","-1,652,631.0 ","5,652,631.0 ",,,,,
187,"4,000,000.0 ","8,843,903.2 ","-4,843,903.2 ",,,,,
188,"3,827,160.0 ","6,199,313.1 ","-2,372,153.1 ",,,,,
189,"3,635,760.0 ","20,806,956.0 ","-17,171,196.0 ",,,,,
190,"3,623,000.0 ","2,116,376.1 ","1,506,623.9 ",,,,,
191,"3,581,986.0 ","4,566,922.6 ","-984,936.6 ",,,,,
192,"3,569,643.0 ","995,776.2 ","2,573,866.8 ",,,,,
193,"3,529,555.0 ","14,813,077.9 ","-11,283,522.9 ",,,,,
194,"3,500,000.0 ","6,701,918.6 ","-3,201,918.6 ",,,,,
195,"3,500,000.0 ","18,517,316.7 ","-15,017,316.7 ",,,,,
196,"3,454,080.0 ","7,375,829.8 ","-3,921,749.8 ",,,,,
197,"3,440,000.0 ","11,455,949.2 ","-8,015,949.2 ",,,,,
198,"2,564,753.0 ","11,455,949.2 ","-8,891,196.2 ",,,,,
199,"3,280,920.0 ","3,396,405.7 ","-115,485.7 ",,,,,
200,"3,200,000.0 ","7,366,769.4 ","-4,166,769.4 ",,,,,
201,"3,169,348.0 ","1,475,315.7 ","1,694,032.3 ",,,,,
202,"3,150,000.0 ","3,462,242.0 ","-312,242.0 ",,,,,
203,"3,117,240.0 ","-1,955,512.4 ","5,072,752.4 ",,,,,
204,"3,039,097.0 ","11,506,013.8 ","-8,466,916.8 ",,,,,
205,"2,564,753.0 ","11,506,013.8 ","-8,941,260.8 ",,,,,
206,"3,000,000.0 ","3,500,648.2 ","-500,648.2 ",,,,,
207,"3,000,000.0 ","4,733,869.5 ","-1,733,869.5 ",,,,,
208,"3,000,000.0 ","3,671,864.6 ","-671,864.6 ",,,,,
209,"2,961,120.0 ","4,043,200.0 ","-1,082,080.0 ",,,,,
210,"2,907,143.0 ","6,472,874.5 ","-3,565,731.5 ",,,,,
211,"2,875,000.0 ","8,440,985.3 ","-5,565,985.3 ",,,,,
212,"2,750,000.0 ","8,551,630.3 ","-5,801,630.3 ",,,,,
213,"2,731,714.0 ","6,405,890.0 ","-3,674,176.0 ",,,,,
214,"2,686,560.0 ","15,160,944.6 ","-12,474,384.6 ",,,,,
215,"2,625,718.0 ","11,755,265.4 ","-9,129,547.4 ",,,,,
216,"2,603,982.0 ","5,638,626.7 ","-3,034,644.7 ",,,,,
217,"2,564,753.0 ","11,563,149.7 ","-8,998,396.7 ",,,,,
218,"2,564,753.0 ","5,506,085.0 ","-2,941,332.0 ",,,,,
219,"2,564,753.0 ","11,199,469.8 ","-8,634,716.8 ",,,,,
220,"2,564,753.0 ","4,336,975.3 ","-1,772,222.3 ",,,,,
221,"2,564,753.0 ","15,626,017.0 ","-13,061,264.0 ",,,,,
222,"2,564,753.0 ","6,493,428.9 ","-3,928,675.9 ",,,,,
223,"2,564,753.0 ","6,765,528.2 ","-4,200,775.2 ",,,,,
224,"2,564,753.0 ","8,973,945.0 ","-6,409,192.0 ",,,,,
225,"2,564,753.0 ","6,419,784.2 ","-3,855,031.2 ",,,,,
226,"2,564,753.0 ","16,646,622.8 ","-14,081,869.8 ",,,,,
227,"2,564,753.0 ","8,622,739.2 ","-6,057,986.2 ",,,,,
228,"2,564,753.0 ","10,382,057.5 ","-7,817,304.5 ",,,,,
229,"2,500,000.0 ","6,680,160.3 ","-4,180,160.3 ",,,,,
230,"2,475,840.0 ","2,458,711.6 ","17,128.4 ",,,,,
231,"2,376,840.0 ","7,608,988.7 ","-5,232,148.7 ",,,,,
232,"2,351,839.0 ","18,812,032.7 ","-16,460,193.7 ",,,,,
233,"2,331,593.0 ","2,026,258.8 ","305,334.2 ",,,,,
234,"737,067.0 ","2,026,258.8 ","-1,289,191.8 ",,,,,
235,"2,320,044.0 ","6,037,993.5 ","-3,717,949.5 ",,,,,
236,"2,320,044.0 ","5,378,739.6 ","-3,058,695.6 ",,,,,
237,"2,320,044.0 ","2,176,523.8 ","143,520.2 ",,,,,
238,"2,305,057.0 ","3,028,893.1 ","-723,836.1 ",,,,,
239,"2,281,800.0 ","1,506,397.6 ","775,402.4 ",,,,,
240,"2,177,483.0 ","12,204,985.0 ","-10,027,502.0 ",,,,,
241,"2,174,318.0 ","6,690,495.3 ","-4,516,177.3 ",,,,,
242,"2,100,000.0 ","5,104,040.9 ","-3,004,040.9 ",,,,,
